model_a_id,model_b_id,sense,len_a,len_b,overlap,percent_overlap_a,percent_overlap_b,num_exons_a,num_exons_b,exon_overlap,exon_len_a,exon_len_b,perc_exon_overlap_a,perc_exon_overlap_b
chr_202+CDS2,chr_202+CDS1,-,3409,3409,3409,1.0,1.0,5,5,3105,3105,3105,1.0,1.0
chr_202+CDS3,chr_202+CDS2,+,3993,3993,3993,1.0,1.0,3,3,3828,3828,3828,1.0,1.0
chr_202+CDS4,chr_202+CDS3,+,1422,1422,1422,1.0,1.0,1,1,1422,1422,1422,1.0,1.0
chr_202+CDS8,chr_202+CDS6,+,1399,1399,1399,1.0,1.0,5,5,1074,1074,1074,1.0,1.0
chr_202+CDS9,chr_202+CDS7,+,2320,2320,2320,1.0,1.0,4,4,2124,2124,2124,1.0,1.0
chr_202+CDS10,chr_202+CDS8,-,6323,6323,6323,1.0,1.0,2,2,6264,6264,6264,1.0,1.0
chr_202+CDS11,chr_202+CDS9,+,5748,5748,5748,1.0,1.0,3,3,5616,5616,5616,1.0,1.0
chr_202+CDS12,chr_202+CDS10,-,2220,2220,2220,1.0,1.0,1,1,2220,2220,2220,1.0,1.0
chr_202+CDS16,chr_202+CDS14,+,1962,1962,1962,1.0,1.0,2,2,1899,1899,1899,1.0,1.0
chr_202+CDS17,chr_202+CDS15,-,1352,1352,1352,1.0,1.0,2,2,1269,1269,1269,1.0,1.0
chr_202+CDS18,chr_202+CDS16,+,1732,1732,1732,1.0,1.0,4,4,1512,1512,1512,1.0,1.0
chr_202+CDS19,chr_202+CDS17,-,1851,1851,1851,1.0,1.0,1,1,1851,1851,1851,1.0,1.0
chr_202+CDS20,chr_202+CDS18,+,1595,1595,1595,1.0,1.0,3,3,1479,1479,1479,1.0,1.0
chr_202+CDS26,chr_202+CDS23,-,1664,1664,1664,1.0,1.0,4,4,1434,1434,1434,1.0,1.0
chr_202+CDS27,chr_202+CDS24,-,1794,1794,1794,1.0,1.0,3,3,1677,1677,1677,1.0,1.0
chr_202+CDS28,chr_202+CDS25,+,1482,1482,1482,1.0,1.0,2,2,1431,1431,1431,1.0,1.0
chr_202+CDS30,chr_202+CDS27,+,1735,1735,1735,1.0,1.0,5,5,1479,1479,1479,1.0,1.0
chr_202+CDS31,chr_202+CDS28,+,1150,1150,1150,1.0,1.0,4,4,906,906,906,1.0,1.0
chr_202+CDS33,chr_202+CDS30,+,1001,1001,1001,1.0,1.0,2,2,939,939,939,1.0,1.0
chr_202+CDS37,chr_202+CDS32,+,2236,2236,2236,1.0,1.0,8,8,1884,1884,1884,1.0,1.0
chr_202+CDS38,chr_202+CDS33,+,1301,1301,1301,1.0,1.0,2,2,1200,1200,1200,1.0,1.0
chr_202+CDS41,chr_202+CDS35,+,1393,1393,1393,1.0,1.0,3,3,1278,1278,1278,1.0,1.0
chr_202+CDS43,chr_202+CDS37,+,483,483,483,1.0,1.0,1,1,483,483,483,1.0,1.0
chr_202+CDS45,chr_202+CDS38,+,1076,1076,1076,1.0,1.0,3,3,975,975,975,1.0,1.0
chr_202+CDS46,chr_202+CDS39,+,1198,1198,1198,1.0,1.0,3,3,1044,1044,1044,1.0,1.0
chr_202+CDS49,chr_202+CDS41,-,982,982,982,1.0,1.0,2,2,921,921,921,1.0,1.0
chr_202+CDS50,chr_202+CDS42,+,447,447,447,1.0,1.0,1,1,447,447,447,1.0,1.0
chr_202+CDS51,chr_202+CDS43,+,510,510,510,1.0,1.0,1,1,510,510,510,1.0,1.0
chr_202+CDS52,chr_202+CDS44,+,2664,2664,2664,1.0,1.0,1,1,2664,2664,2664,1.0,1.0
chr_202+CDS55,chr_202+CDS46,-,1617,1617,1617,1.0,1.0,2,2,1539,1539,1539,1.0,1.0
chr_202+CDS56,chr_202+CDS47,-,435,435,435,1.0,1.0,1,1,435,435,435,1.0,1.0
chr_202+CDS58,chr_202+CDS48,-,846,846,846,1.0,1.0,1,1,846,846,846,1.0,1.0
chr_202+CDS59,chr_202+CDS49,-,837,837,837,1.0,1.0,1,1,837,837,837,1.0,1.0
chr_202+CDS60,chr_202+CDS50,-,694,694,694,1.0,1.0,3,3,510,510,510,1.0,1.0
chr_202+CDS62,chr_202+CDS52,+,603,603,603,1.0,1.0,1,1,603,603,603,1.0,1.0
chr_202+CDS63,chr_202+CDS53,+,1383,1383,1383,1.0,1.0,1,1,1383,1383,1383,1.0,1.0
chr_202+CDS64,chr_202+CDS54,+,681,681,681,1.0,1.0,1,1,681,681,681,1.0,1.0
chr_202+CDS68,chr_202+CDS58,-,273,273,273,1.0,1.0,1,1,273,273,273,1.0,1.0
chr_202+CDS73,chr_202+CDS62,+,994,994,994,1.0,1.0,3,3,858,858,858,1.0,1.0
chr_202+CDS74,chr_202+CDS63,-,1398,1398,1398,1.0,1.0,1,1,1398,1398,1398,1.0,1.0
chr_202+CDS77,chr_202+CDS66,+,312,312,312,1.0,1.0,2,2,243,243,243,1.0,1.0
chr_202+CDS78,chr_202+CDS67,-,1644,1644,1644,1.0,1.0,1,1,1644,1644,1644,1.0,1.0
chr_202+CDS79,chr_202+CDS68,-,743,743,743,1.0,1.0,2,2,675,675,675,1.0,1.0
chr_202+CDS81,chr_202+CDS70,-,436,436,436,1.0,1.0,2,2,384,384,384,1.0,1.0
chr_202+CDS82,chr_202+CDS71,+,1769,1769,1769,1.0,1.0,4,4,1596,1596,1596,1.0,1.0
chr_202+CDS83,chr_202+CDS72,+,1958,1958,1958,1.0,1.0,5,5,1722,1722,1722,1.0,1.0
chr_202+CDS85,chr_202+CDS74,-,1017,1017,1017,1.0,1.0,1,1,1017,1017,1017,1.0,1.0
chr_202+CDS86,chr_202+CDS75,-,1377,1377,1377,1.0,1.0,5,5,1143,1143,1143,1.0,1.0
chr_202+CDS89,chr_202+CDS78,+,2922,2922,2922,1.0,1.0,2,2,2871,2871,2871,1.0,1.0
chr_202+CDS90,chr_202+CDS79,+,972,972,972,1.0,1.0,2,2,840,840,840,1.0,1.0
chr_202+CDS94,chr_202+CDS83,-,996,996,996,1.0,1.0,1,1,996,996,996,1.0,1.0
chr_202+CDS95,chr_202+CDS84,+,453,453,453,1.0,1.0,1,1,453,453,453,1.0,1.0
chr_202+CDS97,chr_202+CDS86,-,1251,1251,1251,1.0,1.0,1,1,1251,1251,1251,1.0,1.0
chr_202+CDS98,chr_202+CDS87,+,3331,3331,3331,1.0,1.0,2,2,3276,3276,3276,1.0,1.0
chr_202+CDS100,chr_202+CDS89,+,1737,1737,1737,1.0,1.0,1,1,1737,1737,1737,1.0,1.0
chr_202+CDS101,chr_202+CDS90,-,1148,1148,1148,1.0,1.0,3,3,1029,1029,1029,1.0,1.0
chr_202+CDS104,chr_202+CDS92,+,979,979,979,1.0,1.0,4,4,756,756,756,1.0,1.0
chr_202+CDS105,chr_202+CDS93,+,711,711,711,1.0,1.0,4,4,426,426,426,1.0,1.0
chr_202+CDS107,chr_202+CDS95,+,838,838,838,1.0,1.0,3,3,741,741,741,1.0,1.0
chr_202+CDS108,chr_202+CDS96,-,798,798,798,1.0,1.0,1,1,798,798,798,1.0,1.0
chr_202+CDS109,chr_202+CDS97,+,2668,2668,2668,1.0,1.0,5,5,2421,2421,2421,1.0,1.0
chr_202+CDS119,chr_202+CDS101,+,876,876,876,1.0,1.0,1,1,876,876,876,1.0,1.0
chr_202+CDS122,chr_202+CDS103,+,3675,3675,3675,1.0,1.0,1,1,3675,3675,3675,1.0,1.0
chr_202+CDS124,chr_202+CDS104,+,1581,1581,1581,1.0,1.0,1,1,1581,1581,1581,1.0,1.0
chr_202+CDS131,chr_202+CDS107,+,921,921,921,1.0,1.0,1,1,921,921,921,1.0,1.0
chr_202+CDS134,chr_202+CDS110,+,770,770,770,1.0,1.0,2,2,720,720,720,1.0,1.0
chr_202+CDS135,chr_202+CDS111,-,789,789,789,1.0,1.0,1,1,789,789,789,1.0,1.0
chr_202+CDS138,chr_202+CDS114,+,1261,1261,1261,1.0,1.0,3,3,1104,1104,1104,1.0,1.0
chr_202+CDS146,chr_202+CDS119,-,2010,2010,2010,1.0,1.0,6,6,1701,1701,1701,1.0,1.0
chr_202+CDS147,chr_202+CDS120,-,891,891,891,1.0,1.0,1,1,891,891,891,1.0,1.0
chr_202+CDS148,chr_202+CDS121,+,1147,1147,1147,1.0,1.0,3,3,1017,1017,1017,1.0,1.0
chr_202+CDS150,chr_202+CDS122,+,1104,1104,1104,1.0,1.0,1,1,1104,1104,1104,1.0,1.0
chr_202+CDS151,chr_202+CDS123,-,4058,4058,4058,1.0,1.0,2,2,3999,3999,3999,1.0,1.0
chr_202+CDS152,chr_202+CDS125,+,1356,1356,1356,1.0,1.0,1,1,1356,1356,1356,1.0,1.0
chr_202+CDS155,chr_202+CDS127,+,1215,1215,1215,1.0,1.0,1,1,1215,1215,1215,1.0,1.0
chr_202+CDS156,chr_202+CDS128,-,1734,1734,1734,1.0,1.0,4,4,1560,1560,1560,1.0,1.0
chr_202+CDS157,chr_202+CDS129,+,633,633,633,1.0,1.0,1,1,633,633,633,1.0,1.0
chr_202+CDS159,chr_202+CDS131,-,1393,1393,1393,1.0,1.0,5,5,1173,1173,1173,1.0,1.0
chr_202+CDS161,chr_202+CDS133,-,1887,1887,1887,1.0,1.0,4,4,1713,1713,1713,1.0,1.0
chr_202+CDS163,chr_202+CDS135,-,1461,1461,1461,1.0,1.0,1,1,1461,1461,1461,1.0,1.0
chr_202+CDS164,chr_202+CDS136,+,1827,1827,1827,1.0,1.0,1,1,1827,1827,1827,1.0,1.0
chr_202+CDS165,chr_202+CDS137,+,351,351,351,1.0,1.0,1,1,351,351,351,1.0,1.0
chr_202+CDS166,chr_202+CDS138,-,240,240,240,1.0,1.0,1,1,240,240,240,1.0,1.0
chr_202+CDS168,chr_202+CDS139,+,1291,1291,1291,1.0,1.0,2,2,1227,1227,1227,1.0,1.0
chr_202+CDS169,chr_202+CDS140,+,2515,2515,2515,1.0,1.0,3,3,2397,2397,2397,1.0,1.0
chr_202+CDS170,chr_202+CDS141,-,1477,1477,1477,1.0,1.0,2,2,1413,1413,1413,1.0,1.0
chr_202+CDS172,chr_202+CDS143,-,1323,1323,1323,1.0,1.0,3,3,1209,1209,1209,1.0,1.0
chr_202+CDS175,chr_202+CDS145,-,3917,3917,3917,1.0,1.0,4,4,3639,3639,3639,1.0,1.0
chr_202+CDS176,chr_202+CDS146,+,2140,2140,2140,1.0,1.0,3,3,2004,2004,2004,1.0,1.0
chr_202+CDS177,chr_202+CDS147,-,515,515,515,1.0,1.0,2,2,444,444,444,1.0,1.0
chr_202+CDS180,chr_202+CDS149,+,1810,1810,1810,1.0,1.0,4,4,1587,1587,1587,1.0,1.0
chr_202+CDS183,chr_202+CDS152,+,498,498,498,1.0,1.0,1,1,498,498,498,1.0,1.0
chr_202+CDS185,chr_202+CDS153,+,957,957,957,1.0,1.0,1,1,957,957,957,1.0,1.0
chr_202+CDS186,chr_202+CDS154,+,1172,1172,1172,1.0,1.0,4,4,1014,1014,1014,1.0,1.0
chr_202+CDS189,chr_202+CDS157,-,396,396,396,1.0,1.0,1,1,396,396,396,1.0,1.0
chr_202+CDS190,chr_202+CDS158,+,3356,3356,3356,1.0,1.0,4,4,3216,3216,3216,1.0,1.0
chr_202+CDS193,chr_202+CDS160,-,1467,1467,1467,1.0,1.0,3,3,1344,1344,1344,1.0,1.0
chr_202+CDS195,chr_202+CDS162,+,1430,1430,1430,1.0,1.0,3,3,1320,1320,1320,1.0,1.0
chr_202+CDS197,chr_202+CDS163,+,1050,1050,1050,1.0,1.0,1,1,1050,1050,1050,1.0,1.0
chr_202+CDS198,chr_202+CDS164,-,669,669,669,1.0,1.0,3,3,561,561,561,1.0,1.0
chr_202+CDS199,chr_202+CDS165,-,1038,1038,1038,1.0,1.0,1,1,1038,1038,1038,1.0,1.0
chr_202+CDS200,chr_202+CDS166,-,942,942,942,1.0,1.0,1,1,942,942,942,1.0,1.0
chr_202+CDS203,chr_202+CDS168,+,632,632,632,1.0,1.0,3,3,447,447,447,1.0,1.0
chr_202+CDS204,chr_202+CDS169,-,711,711,711,1.0,1.0,1,1,711,711,711,1.0,1.0
chr_202+CDS206,chr_202+CDS172,-,496,496,496,1.0,1.0,5,5,249,249,249,1.0,1.0
chr_202+CDS207,chr_202+CDS173,-,2385,2385,2385,1.0,1.0,9,9,1938,1938,1938,1.0,1.0
chr_202+CDS209,chr_202+CDS174,+,1151,1151,1151,1.0,1.0,2,2,1086,1086,1086,1.0,1.0
chr_202+CDS212,chr_202+CDS177,-,1861,1861,1861,1.0,1.0,2,2,1809,1809,1809,1.0,1.0
chr_202+CDS213,chr_202+CDS178,-,2417,2417,2417,1.0,1.0,5,5,2190,2190,2190,1.0,1.0
chr_202+CDS214,chr_202+CDS179,+,2286,2286,2286,1.0,1.0,1,1,2286,2286,2286,1.0,1.0
chr_202+CDS219,chr_202+CDS183,-,1203,1203,1203,1.0,1.0,1,1,1203,1203,1203,1.0,1.0
chr_202+CDS220,chr_202+CDS184,+,1860,1860,1860,1.0,1.0,5,5,1623,1623,1623,1.0,1.0
chr_202+CDS221,chr_202+CDS185,-,2221,2221,2221,1.0,1.0,3,3,2127,2127,2127,1.0,1.0
chr_202+CDS222,chr_202+CDS186,-,456,456,456,1.0,1.0,1,1,456,456,456,1.0,1.0
chr_202+CDS223,chr_202+CDS187,-,1860,1860,1860,1.0,1.0,5,5,1617,1617,1617,1.0,1.0
chr_202+CDS225,chr_202+CDS188,-,1147,1147,1147,1.0,1.0,2,2,1089,1089,1089,1.0,1.0
chr_202+CDS227,chr_202+CDS189,+,828,828,828,1.0,1.0,1,1,828,828,828,1.0,1.0
chr_202+CDS228,chr_202+CDS190,-,1199,1199,1199,1.0,1.0,3,3,1071,1071,1071,1.0,1.0
chr_202+CDS229,chr_202+CDS191,+,1500,1500,1500,1.0,1.0,1,1,1500,1500,1500,1.0,1.0
chr_202+CDS231,chr_202+CDS193,+,1713,1713,1713,1.0,1.0,3,3,1548,1548,1548,1.0,1.0
chr_202+CDS233,chr_202+CDS195,+,1818,1818,1818,1.0,1.0,1,1,1818,1818,1818,1.0,1.0
chr_202+CDS234,chr_202+CDS196,+,501,501,501,1.0,1.0,4,4,300,300,300,1.0,1.0
chr_202+CDS239,chr_202+CDS199,-,2167,2167,2167,1.0,1.0,2,2,2118,2118,2118,1.0,1.0
chr_202+CDS243,chr_202+CDS202,+,3616,3616,3616,1.0,1.0,4,4,3369,3369,3369,1.0,1.0
chr_202+CDS244,chr_202+CDS203,-,1309,1309,1309,1.0,1.0,2,2,1242,1242,1242,1.0,1.0
chr_202+CDS246,chr_202+CDS205,-,1181,1181,1181,1.0,1.0,2,2,1098,1098,1098,1.0,1.0
chr_202+CDS249,chr_202+CDS208,-,2224,2224,2224,1.0,1.0,4,4,2076,2076,2076,1.0,1.0
chr_202+CDS250,chr_202+CDS209,-,1915,1915,1915,1.0,1.0,2,2,1860,1860,1860,1.0,1.0
chr_202+CDS251,chr_202+CDS210,+,937,937,937,1.0,1.0,3,3,747,747,747,1.0,1.0
chr_202+CDS252,chr_202+CDS211,-,657,657,657,1.0,1.0,1,1,657,657,657,1.0,1.0
chr_202+CDS253,chr_202+CDS212,+,1031,1031,1031,1.0,1.0,2,2,966,966,966,1.0,1.0
chr_202+CDS254,chr_202+CDS213,-,526,526,526,1.0,1.0,2,2,432,432,432,1.0,1.0
chr_202+CDS255,chr_202+CDS214,+,1248,1248,1248,1.0,1.0,2,2,1179,1179,1179,1.0,1.0
chr_202+CDS257,chr_202+CDS215,+,951,951,951,1.0,1.0,1,1,951,951,951,1.0,1.0
chr_202+CDS258,chr_202+CDS216,-,791,791,791,1.0,1.0,2,2,726,726,726,1.0,1.0
chr_202+CDS260,chr_202+CDS218,-,3010,3010,3010,1.0,1.0,3,3,2892,2892,2892,1.0,1.0
chr_202+CDS261,chr_202+CDS219,+,2202,2202,2202,1.0,1.0,5,5,1974,1974,1974,1.0,1.0
chr_202+CDS265,chr_202+CDS222,+,1216,1216,1216,1.0,1.0,3,3,1002,1002,1002,1.0,1.0
chr_202+CDS266,chr_202+CDS223,-,923,923,923,1.0,1.0,4,4,636,636,636,1.0,1.0
chr_202+CDS271,chr_202+CDS226,+,1422,1422,1422,1.0,1.0,6,6,1128,1128,1128,1.0,1.0
chr_202+CDS273,chr_202+CDS228,-,586,586,586,1.0,1.0,4,4,396,396,396,1.0,1.0
chr_202+CDS274,chr_202+CDS229,-,1093,1093,1093,1.0,1.0,2,2,1026,1026,1026,1.0,1.0
chr_202+CDS276,chr_202+CDS231,+,1557,1557,1557,1.0,1.0,3,3,1410,1410,1410,1.0,1.0
chr_202+CDS277,chr_202+CDS232,-,2529,2529,2529,1.0,1.0,4,4,2358,2358,2358,1.0,1.0
chr_202+CDS278,chr_202+CDS233,-,455,455,455,1.0,1.0,2,2,324,324,324,1.0,1.0
chr_202+CDS279,chr_202+CDS234,-,2394,2394,2394,1.0,1.0,1,1,2394,2394,2394,1.0,1.0
chr_202+CDS283,chr_202+CDS235,+,2809,2809,2809,1.0,1.0,5,5,2532,2532,2532,1.0,1.0
chr_202+CDS285,chr_202+CDS237,-,2532,2532,2532,1.0,1.0,3,3,2394,2394,2394,1.0,1.0
chr_202+CDS286,chr_202+CDS238,-,1621,1621,1621,1.0,1.0,5,5,1338,1338,1338,1.0,1.0
chr_202+CDS288,chr_202+CDS240,-,1179,1179,1179,1.0,1.0,1,1,1179,1179,1179,1.0,1.0
chr_202+CDS289,chr_202+CDS241,+,1236,1236,1236,1.0,1.0,1,1,1236,1236,1236,1.0,1.0
chr_202+CDS290,chr_202+CDS242,-,1765,1765,1765,1.0,1.0,2,2,1698,1698,1698,1.0,1.0
chr_202+CDS291,chr_202+CDS243,+,1392,1392,1392,1.0,1.0,1,1,1392,1392,1392,1.0,1.0
chr_202+CDS294,chr_202+CDS245,-,1836,1836,1836,1.0,1.0,2,2,1764,1764,1764,1.0,1.0
chr_202+CDS295,chr_202+CDS246,+,523,523,523,1.0,1.0,2,2,390,390,390,1.0,1.0
chr_202+CDS296,chr_202+CDS247,-,615,615,615,1.0,1.0,1,1,615,615,615,1.0,1.0
chr_202+CDS297,chr_202+CDS248,-,3885,3885,3885,1.0,1.0,1,1,3885,3885,3885,1.0,1.0
chr_202+CDS298,chr_202+CDS249,+,1987,1987,1987,1.0,1.0,3,3,1839,1839,1839,1.0,1.0
chr_202+CDS299,chr_202+CDS250,+,1802,1802,1802,1.0,1.0,4,4,1593,1593,1593,1.0,1.0
chr_202+CDS300,chr_202+CDS251,+,722,722,722,1.0,1.0,2,2,663,663,663,1.0,1.0
chr_202+CDS301,chr_202+CDS252,-,3325,3325,3325,1.0,1.0,3,3,3195,3195,3195,1.0,1.0
chr_202+CDS302,chr_202+CDS253,-,4060,4060,4060,1.0,1.0,5,5,3834,3834,3834,1.0,1.0
chr_202+CDS310,chr_202+CDS257,+,780,780,780,1.0,1.0,1,1,780,780,780,1.0,1.0
chr_202+CDS311,chr_202+CDS258,-,2838,2838,2838,1.0,1.0,7,7,2541,2541,2541,1.0,1.0
chr_202+CDS314,chr_202+CDS260,-,1431,1431,1431,1.0,1.0,1,1,1431,1431,1431,1.0,1.0
chr_202+CDS317,chr_202+CDS262,+,1828,1828,1828,1.0,1.0,6,6,1512,1512,1512,1.0,1.0
chr_202+CDS318,chr_202+CDS263,-,273,273,273,1.0,1.0,1,1,273,273,273,1.0,1.0
chr_202+CDS322,chr_202+CDS265,-,2355,2355,2355,1.0,1.0,2,2,2292,2292,2292,1.0,1.0
chr_202+CDS323,chr_202+CDS266,-,3743,3743,3743,1.0,1.0,2,2,3687,3687,3687,1.0,1.0
chr_202+CDS324,chr_202+CDS267,-,480,480,480,1.0,1.0,2,2,402,402,402,1.0,1.0
chr_202+CDS325,chr_202+CDS268,+,3007,3007,3007,1.0,1.0,2,2,2919,2919,2919,1.0,1.0
chr_202+CDS326,chr_202+CDS269,+,3189,3189,3189,1.0,1.0,7,7,2871,2871,2871,1.0,1.0
chr_202+CDS327,chr_202+CDS270,+,1445,1445,1445,1.0,1.0,3,3,1302,1302,1302,1.0,1.0
chr_202+CDS330,chr_202+CDS272,-,934,934,934,1.0,1.0,2,2,783,783,783,1.0,1.0
chr_202+CDS332,chr_202+CDS274,+,660,660,660,1.0,1.0,1,1,660,660,660,1.0,1.0
chr_202+CDS333,chr_202+CDS275,+,683,683,683,1.0,1.0,2,2,600,600,600,1.0,1.0
chr_202+CDS334,chr_202+CDS276,+,1029,1029,1029,1.0,1.0,1,1,1029,1029,1029,1.0,1.0
chr_202+CDS335,chr_202+CDS277,-,6348,6348,6348,1.0,1.0,1,1,6348,6348,6348,1.0,1.0
chr_202+CDS336,chr_202+CDS278,-,4724,4724,4724,1.0,1.0,4,4,4521,4521,4521,1.0,1.0
chr_202+CDS338,chr_202+CDS279,-,972,972,972,1.0,1.0,1,1,972,972,972,1.0,1.0
chr_202+CDS339,chr_202+CDS280,+,1560,1560,1560,1.0,1.0,1,1,1560,1560,1560,1.0,1.0
chr_202+CDS340,chr_202+CDS281,+,1257,1257,1257,1.0,1.0,2,2,1188,1188,1188,1.0,1.0
chr_202+CDS341,chr_202+CDS282,-,1871,1871,1871,1.0,1.0,2,2,1821,1821,1821,1.0,1.0
chr_202+CDS342,chr_202+CDS283,+,1711,1711,1711,1.0,1.0,3,3,1578,1578,1578,1.0,1.0
chr_202+CDS343,chr_202+CDS284,-,486,486,486,1.0,1.0,3,3,303,303,303,1.0,1.0
chr_202+CDS344,chr_202+CDS285,+,1616,1616,1616,1.0,1.0,2,2,1557,1557,1557,1.0,1.0
chr_202+CDS345,chr_202+CDS286,+,1377,1377,1377,1.0,1.0,1,1,1377,1377,1377,1.0,1.0
chr_202+CDS346,chr_202+CDS287,-,1628,1628,1628,1.0,1.0,2,2,1554,1554,1554,1.0,1.0
chr_202+CDS347,chr_202+CDS288,-,1419,1419,1419,1.0,1.0,1,1,1419,1419,1419,1.0,1.0
chr_202+CDS348,chr_202+CDS289,-,1296,1296,1296,1.0,1.0,1,1,1296,1296,1296,1.0,1.0
chr_202+CDS349,chr_202+CDS290,-,789,789,789,1.0,1.0,2,2,723,723,723,1.0,1.0
chr_202+CDS350,chr_202+CDS291,+,797,797,797,1.0,1.0,3,3,645,645,645,1.0,1.0
chr_202+CDS351,chr_202+CDS292,+,1245,1245,1245,1.0,1.0,1,1,1245,1245,1245,1.0,1.0
chr_202+CDS352,chr_202+CDS293,-,339,339,339,1.0,1.0,1,1,339,339,339,1.0,1.0
chr_202+CDS353,chr_202+CDS294,-,3377,3377,3377,1.0,1.0,6,6,2739,2739,2739,1.0,1.0
chr_202+CDS356,chr_202+CDS297,+,1139,1139,1139,1.0,1.0,3,3,990,990,990,1.0,1.0
chr_202+CDS357,chr_202+CDS298,+,2728,2728,2728,1.0,1.0,2,2,2667,2667,2667,1.0,1.0
chr_202+CDS358,chr_202+CDS299,+,968,968,968,1.0,1.0,4,4,609,609,609,1.0,1.0
chr_202+CDS359,chr_202+CDS300,+,3703,3703,3703,1.0,1.0,3,3,3582,3582,3582,1.0,1.0
chr_202+CDS360,chr_202+CDS301,+,1353,1353,1353,1.0,1.0,6,6,1044,1044,1044,1.0,1.0
chr_202+CDS361,chr_202+CDS302,+,1012,1012,1012,1.0,1.0,2,2,939,939,939,1.0,1.0
chr_202+CDS362,chr_202+CDS303,-,1502,1502,1502,1.0,1.0,4,4,1278,1278,1278,1.0,1.0
chr_202+CDS363,chr_202+CDS304,+,2143,2143,2143,1.0,1.0,3,3,2004,2004,2004,1.0,1.0
chr_202+CDS364,chr_202+CDS305,-,1868,1868,1868,1.0,1.0,4,4,1686,1686,1686,1.0,1.0
chr_202+CDS365,chr_202+CDS306,-,912,912,912,1.0,1.0,1,1,912,912,912,1.0,1.0
chr_202+CDS367,chr_202+CDS308,-,2849,2849,2849,1.0,1.0,6,6,2511,2511,2511,1.0,1.0
chr_202+CDS369,chr_202+CDS310,-,1186,1186,1186,1.0,1.0,4,4,966,966,966,1.0,1.0
chr_202+CDS370,chr_202+CDS311,-,1026,1026,1026,1.0,1.0,4,4,516,516,516,1.0,1.0
chr_202+CDS371,chr_202+CDS312,+,1567,1567,1567,1.0,1.0,5,5,1359,1359,1359,1.0,1.0
chr_202+CDS373,chr_202+CDS314,-,1419,1419,1419,1.0,1.0,4,4,1233,1233,1233,1.0,1.0
chr_202+CDS374,chr_202+CDS315,+,2565,2565,2565,1.0,1.0,1,1,2565,2565,2565,1.0,1.0
chr_202+CDS375,chr_202+CDS316,-,400,400,400,1.0,1.0,2,2,279,279,279,1.0,1.0
chr_202+CDS377,chr_202+CDS318,+,1199,1199,1199,1.0,1.0,2,2,1086,1086,1086,1.0,1.0
chr_202+CDS379,chr_202+CDS320,-,2454,2454,2454,1.0,1.0,1,1,2454,2454,2454,1.0,1.0
chr_202+CDS380,chr_202+CDS321,+,2015,2015,2015,1.0,1.0,5,5,1755,1755,1755,1.0,1.0
chr_202+CDS382,chr_202+CDS323,-,749,749,749,1.0,1.0,2,2,675,675,675,1.0,1.0
chr_202+CDS383,chr_202+CDS324,-,1079,1079,1079,1.0,1.0,3,3,957,957,957,1.0,1.0
chr_202+CDS384,chr_202+CDS325,-,2470,2470,2470,1.0,1.0,3,3,2361,2361,2361,1.0,1.0
chr_202+CDS385,chr_202+CDS326,-,2832,2832,2832,1.0,1.0,4,4,2475,2475,2475,1.0,1.0
chr_202+CDS386,chr_202+CDS327,+,582,582,582,1.0,1.0,7,7,282,282,282,1.0,1.0
chr_202+CDS388,chr_202+CDS329,-,2284,2284,2284,1.0,1.0,5,5,2040,2040,2040,1.0,1.0
chr_202+CDS389,chr_202+CDS330,+,912,912,912,1.0,1.0,1,1,912,912,912,1.0,1.0
chr_202+CDS390,chr_202+CDS331,-,581,581,581,1.0,1.0,3,3,381,381,381,1.0,1.0
chr_202+CDS391,chr_202+CDS332,+,1180,1180,1180,1.0,1.0,4,4,1005,1005,1005,1.0,1.0
chr_202+CDS392,chr_202+CDS333,-,4308,4308,4308,1.0,1.0,1,1,4308,4308,4308,1.0,1.0
chr_202+CDS395,chr_202+CDS336,-,2073,2073,2073,1.0,1.0,5,5,1845,1845,1845,1.0,1.0
chr_202+CDS398,chr_202+CDS339,+,1129,1129,1129,1.0,1.0,6,6,567,567,567,1.0,1.0
chr_202+CDS400,chr_202+CDS341,-,2518,2518,2518,1.0,1.0,2,2,2421,2421,2421,1.0,1.0
chr_202+CDS401,chr_202+CDS342,+,2313,2313,2313,1.0,1.0,2,2,2247,2247,2247,1.0,1.0
chr_202+CDS402,chr_202+CDS343,-,3450,3450,3450,1.0,1.0,5,5,3231,3231,3231,1.0,1.0
chr_202+CDS403,chr_202+CDS344,+,1949,1949,1949,1.0,1.0,3,3,1839,1839,1839,1.0,1.0
chr_202+CDS404,chr_202+CDS345,+,514,514,514,1.0,1.0,2,2,435,435,435,1.0,1.0
chr_202+CDS405,chr_202+CDS346,-,2327,2327,2327,1.0,1.0,8,8,1959,1959,1959,1.0,1.0
chr_202+CDS406,chr_202+CDS347,-,2726,2726,2726,1.0,1.0,4,4,2526,2526,2526,1.0,1.0
chr_202+CDS407,chr_202+CDS348,-,1565,1565,1565,1.0,1.0,3,3,1443,1443,1443,1.0,1.0
chr_202+CDS408,chr_202+CDS349,+,1057,1057,1057,1.0,1.0,3,3,936,936,936,1.0,1.0
chr_202+CDS409,chr_202+CDS350,+,1291,1291,1291,1.0,1.0,4,4,1089,1089,1089,1.0,1.0
chr_202+CDS410,chr_202+CDS351,-,590,590,590,1.0,1.0,3,3,444,444,444,1.0,1.0
chr_202+CDS411,chr_202+CDS352,+,1445,1445,1445,1.0,1.0,4,4,1239,1239,1239,1.0,1.0
